Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_address_ID
CA-2018-101364,2018-12-22,2018-12-26,Standard Class,4226
CA-2020-111682,2020-06-17,2020-06-18,First Class,4227
CA-2020-152632,2020-10-27,2020-11-02,Standard Class,4228
CA-2021-146031,2021-07-29,2021-08-01,Second Class,4229
CA-2019-100657,2019-11-02,2019-11-07,Standard Class,4230
CA-2018-122070,2018-04-22,2018-04-24,Second Class,4231
CA-2020-123050,2020-04-04,2020-04-08,Second Class,4232
CA-2018-101476,2018-09-12,2018-09-13,First Class,4233
CA-2021-132934,2021-06-20,2021-06-26,Standard Class,4234
CA-2020-120355,2020-09-18,2020-09-25,Standard Class,4235
CA-2018-138198,2018-07-18,2018-07-23,Standard Class,4236
US-2018-143287,2018-11-11,2018-11-17,Standard Class,4237
CA-2020-166674,2020-04-01,2020-04-03,Second Class,4238
CA-2021-160983,2021-10-29,2021-10-31,Second Class,4239
CA-2021-167899,2021-05-21,2021-05-26,Standard Class,4240
CA-2020-169215,2020-07-14,2020-07-18,Second Class,4241
CA-2019-102016,2019-09-12,2019-09-18,Standard Class,4242
CA-2020-105277,2020-12-04,2020-12-08,Standard Class,4243
CA-2019-154144,2019-12-20,2019-12-24,Standard Class,4244
CA-2018-113362,2018-09-14,2018-09-19,Standard Class,4245
CA-2019-124653,2019-12-24,2019-12-26,First Class,4246
CA-2018-134061,2018-04-29,2018-05-04,Standard Class,4247
CA-2018-133270,2018-06-06,2018-06-09,First Class,4248
CA-2019-159786,2019-10-12,2019-10-17,Second Class,4249
CA-2021-105480,2021-12-20,2021-12-26,Standard Class,4250
CA-2021-139913,2021-10-23,2021-10-29,Standard Class,4251
CA-2021-134607,2021-10-03,2021-10-08,Second Class,4252
CA-2021-104381,2021-12-16,2021-12-23,Standard Class,4253
CA-2021-169411,2021-12-24,2021-12-29,Standard Class,4254
CA-2019-135020,2019-05-28,2019-06-02,Standard Class,4255
CA-2019-124044,2019-07-23,2019-07-26,Second Class,4256
CA-2019-134201,2019-04-10,2019-04-16,Standard Class,4257
CA-2021-169474,2021-02-04,2021-02-09,Standard Class,4258
CA-2020-120369,2020-10-28,2020-10-28,Same Day,4259
CA-2019-116876,2019-02-14,2019-02-21,Standard Class,4260
CA-2020-132997,2020-11-07,2020-11-09,First Class,4261
CA-2019-153423,2019-06-22,2019-06-27,Standard Class,4262
CA-2020-129861,2020-06-17,2020-06-23,Standard Class,4263
US-2021-100048,2021-05-19,2021-05-24,Standard Class,4264
CA-2018-103590,2018-11-30,2018-12-04,Standard Class,4265
CA-2021-128335,2021-09-29,2021-10-05,Standard Class,4266
CA-2018-123316,2018-10-13,2018-10-17,Standard Class,4267
CA-2021-164112,2021-06-30,2021-07-04,Standard Class,4268
US-2020-150861,2020-12-03,2020-12-06,First Class,4269
CA-2021-105886,2021-12-18,2021-12-23,Standard Class,4270
CA-2020-136371,2020-03-19,2020-03-21,Second Class,4271
CA-2018-107916,2018-08-24,2018-08-26,First Class,4272
CA-2021-169978,2021-12-24,2021-12-28,Standard Class,4273
CA-2019-127173,2019-09-26,2019-10-03,Standard Class,4274
US-2020-168410,2020-02-21,2020-02-26,Standard Class,4275
CA-2019-146486,2019-11-09,2019-11-14,Second Class,4276
US-2020-143819,2020-03-01,2020-03-05,Standard Class,4277
CA-2021-160416,2021-11-13,2021-11-18,Second Class,4278
CA-2018-135755,2018-05-03,2018-05-10,Standard Class,4279
US-2021-114657,2021-11-16,2021-11-21,Standard Class,4280
CA-2021-108791,2021-07-27,2021-07-31,Standard Class,4281
CA-2018-169061,2018-03-05,2018-03-08,Second Class,4282
CA-2019-132570,2019-10-31,2019-11-02,Second Class,4283
US-2020-142685,2020-06-23,2020-06-30,Standard Class,4284
CA-2018-150301,2018-07-08,2018-07-10,First Class,4285
CA-2018-128209,2018-11-17,2018-11-22,Standard Class,4286
CA-2019-166947,2019-06-05,2019-06-10,Standard Class,4287
CA-2021-112844,2021-11-13,2021-11-16,Second Class,4288
CA-2018-167486,2018-11-27,2018-12-01,Standard Class,4289
CA-2021-105053,2021-07-07,2021-07-09,Second Class,4290
CA-2021-120761,2021-09-04,2021-09-08,Standard Class,4291
US-2020-112977,2020-03-10,2020-03-16,Standard Class,4292
CA-2018-159520,2018-06-06,2018-06-11,Standard Class,4293
CA-2018-169033,2018-03-30,2018-04-03,Standard Class,4294
CA-2021-117023,2021-08-07,2021-08-12,Standard Class,4295
CA-2019-160213,2019-03-08,2019-03-13,Standard Class,4296
CA-2018-123127,2018-09-08,2018-09-12,Standard Class,4297
CA-2020-101630,2020-02-19,2020-02-23,Second Class,4298
CA-2018-141796,2018-06-21,2018-06-21,Same Day,4299
CA-2021-104913,2021-11-18,2021-11-22,Standard Class,4300
CA-2019-162047,2019-11-03,2019-11-05,First Class,4301
CA-2021-103506,2021-07-23,2021-07-27,Standard Class,4302
CA-2020-139941,2020-06-12,2020-06-17,Standard Class,4303
US-2018-137155,2018-11-01,2018-11-05,Standard Class,4304
CA-2019-156153,2019-05-31,2019-06-02,Second Class,4305
CA-2020-137939,2020-07-20,2020-07-23,Second Class,4306
CA-2019-156013,2019-09-20,2019-09-26,Standard Class,4307
CA-2020-130778,2020-11-19,2020-11-25,Standard Class,4308
CA-2018-108147,2018-06-08,2018-06-13,Standard Class,4309
CA-2020-153178,2020-09-14,2020-09-18,Standard Class,4310
CA-2019-100251,2019-05-17,2019-05-23,Standard Class,4311
CA-2019-131758,2019-05-28,2019-06-01,Standard Class,4312
CA-2018-121167,2018-11-28,2018-11-30,Second Class,4313
CA-2019-151869,2019-09-25,2019-09-25,Same Day,4314
CA-2020-113138,2020-11-19,2020-11-25,Standard Class,4315
CA-2018-166555,2018-07-11,2018-07-14,First Class,4316
CA-2018-150245,2018-12-31,2019-01-04,Second Class,4317
US-2021-111423,2021-08-17,2021-08-19,First Class,4318
CA-2018-157721,2018-09-02,2018-09-05,First Class,4319
CA-2021-123638,2021-06-27,2021-07-04,Standard Class,4320
CA-2018-127523,2018-05-11,2018-05-18,Standard Class,4321
CA-2020-144309,2020-12-10,2020-12-16,Standard Class,4322
CA-2021-137323,2021-11-14,2021-11-18,Second Class,4323
CA-2018-144624,2018-11-19,2018-11-23,Standard Class,4324
CA-2018-132983,2018-04-28,2018-05-03,Standard Class,4325
CA-2018-113929,2018-06-16,2018-06-21,Standard Class,4326
CA-2019-161718,2019-12-04,2019-12-10,Standard Class,4327
CA-2020-162390,2020-12-06,2020-12-12,Standard Class,4328
CA-2021-126676,2021-09-29,2021-10-01,First Class,4329
US-2021-105046,2021-07-17,2021-07-23,Standard Class,4330
CA-2019-127327,2019-02-03,2019-02-07,Standard Class,4331
CA-2020-101329,2020-04-22,2020-04-29,Standard Class,4332
CA-2018-124730,2018-11-26,2018-11-26,Same Day,4333
US-2021-118598,2021-11-16,2021-11-16,Same Day,4334
CA-2020-113082,2020-09-12,2020-09-16,Standard Class,4335
CA-2019-127544,2019-08-08,2019-08-12,Standard Class,4336
CA-2018-115259,2018-08-25,2018-08-27,Second Class,4337
US-2021-164147,2021-02-02,2021-02-05,First Class,4338
CA-2020-110772,2020-11-20,2020-11-24,Second Class,4339
CA-2020-137239,2020-08-22,2020-08-28,Standard Class,4340
CA-2019-114923,2019-02-08,2019-02-13,Standard Class,4341
US-2019-157014,2019-10-03,2019-10-06,Second Class,4342
CA-2020-117660,2020-12-30,2021-01-04,Standard Class,4342
US-2020-134488,2020-09-24,2020-10-01,Standard Class,4343
US-2020-161396,2020-04-19,2020-04-25,Standard Class,4344
CA-2021-122700,2021-11-26,2021-11-30,Standard Class,4345
CA-2018-166884,2018-03-11,2018-03-16,Second Class,4346
CA-2020-140018,2020-11-21,2020-11-26,Standard Class,4346
CA-2021-149181,2021-05-08,2021-05-12,Standard Class,4347
US-2020-154361,2020-03-14,2020-03-19,Standard Class,4348
CA-2018-147914,2018-06-04,2018-06-09,Standard Class,4349
CA-2020-141887,2020-01-11,2020-01-15,Standard Class,4349
CA-2020-147417,2020-07-25,2020-07-27,First Class,4350
CA-2018-121727,2018-08-19,2018-08-24,Standard Class,4351
CA-2021-136497,2021-04-16,2021-04-20,Standard Class,4352
US-2018-164616,2018-08-19,2018-08-21,Second Class,4353
CA-2020-124562,2020-12-08,2020-12-12,Standard Class,4354
US-2018-150119,2018-04-23,2018-04-27,Standard Class,4355
US-2021-150847,2021-04-30,2021-05-06,Standard Class,4356
CA-2021-122644,2021-11-12,2021-11-17,Standard Class,4357
CA-2020-157511,2020-09-18,2020-09-20,First Class,4358
CA-2021-155957,2021-11-26,2021-11-30,Standard Class,4359
CA-2021-112487,2021-12-26,2021-12-30,Standard Class,4360
CA-2018-105984,2018-11-24,2018-11-24,Same Day,4361
CA-2018-139633,2018-12-17,2018-12-24,Standard Class,4362
CA-2018-150798,2018-12-01,2018-12-03,Second Class,4363
CA-2018-132864,2018-12-02,2018-12-07,Standard Class,4364
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,4365
CA-2018-108903,2018-10-03,2018-10-03,Same Day,4366
CA-2018-115056,2018-05-02,2018-05-02,Same Day,4367
CA-2020-162187,2020-12-11,2020-12-11,Same Day,4368
CA-2018-152422,2018-10-05,2018-10-10,Second Class,4369
CA-2020-133669,2020-10-21,2020-10-27,Standard Class,4370
CA-2021-141425,2021-11-02,2021-11-06,Second Class,4371
CA-2021-157112,2021-04-23,2021-04-26,First Class,4372
CA-2021-163069,2021-08-18,2021-08-21,Second Class,4373
CA-2018-126277,2018-09-13,2018-09-18,Second Class,4374
US-2018-127978,2018-03-03,2018-03-08,Standard Class,4375
US-2021-161935,2021-07-14,2021-07-18,Standard Class,4376
CA-2019-161795,2019-12-21,2019-12-23,Second Class,4377
CA-2020-158302,2020-12-08,2020-12-12,Second Class,4378
CA-2021-161172,2021-03-16,2021-03-16,Same Day,4379
CA-2019-151722,2019-10-05,2019-10-09,Standard Class,4380
CA-2021-156664,2021-12-18,2021-12-23,Standard Class,4381
US-2018-105137,2018-10-10,2018-10-10,Same Day,4382
CA-2018-107398,2018-08-25,2018-08-30,Standard Class,4383
CA-2021-138156,2021-02-11,2021-02-14,First Class,4384
CA-2019-111339,2019-05-29,2019-05-31,First Class,4385
CA-2018-156545,2018-02-27,2018-03-03,First Class,4386
CA-2019-111612,2019-11-28,2019-12-02,Standard Class,4387
CA-2019-113131,2019-09-24,2019-09-24,Same Day,4388
CA-2018-110072,2018-10-22,2018-10-28,Standard Class,4389
US-2019-101511,2019-11-21,2019-11-23,Second Class,4390
CA-2020-106341,2020-10-20,2020-10-23,First Class,4391
CA-2021-108910,2021-09-24,2021-09-29,Standard Class,4392
US-2021-161193,2021-11-20,2021-11-26,Standard Class,4393
US-2021-116659,2021-11-12,2021-11-12,Same Day,4394
CA-2021-134404,2021-12-27,2021-12-27,Same Day,4395
CA-2020-165015,2020-02-25,2020-02-27,Second Class,4396
CA-2020-144554,2020-11-07,2020-11-12,Standard Class,4397
CA-2019-147830,2019-12-15,2019-12-18,First Class,4398
CA-2018-140228,2018-04-28,2018-05-03,Standard Class,4399
CA-2020-111283,2020-02-28,2020-03-04,Standard Class,4400
CA-2020-141957,2020-07-21,2020-07-21,Same Day,4401
CA-2021-128944,2021-06-19,2021-06-21,Second Class,4402
CA-2020-129280,2020-05-03,2020-05-05,First Class,4403
CA-2018-118192,2018-01-13,2018-01-18,Standard Class,4404
CA-2018-140004,2018-03-21,2018-03-25,Standard Class,4405
CA-2018-160157,2018-12-20,2018-12-27,Standard Class,4406
CA-2020-158547,2020-05-30,2020-06-04,Standard Class,4407
CA-2021-105074,2021-06-24,2021-06-29,Standard Class,4408
CA-2021-147277,2021-10-20,2021-10-24,Standard Class,4409
CA-2018-164224,2018-05-18,2018-05-20,Second Class,4410
CA-2021-109757,2021-09-04,2021-09-09,Second Class,4411
CA-2021-166576,2021-05-16,2021-05-18,First Class,4412
US-2019-147662,2019-02-14,2019-02-19,Standard Class,4413
CA-2021-147403,2021-09-10,2021-09-13,First Class,4414
CA-2020-102596,2020-12-27,2020-12-30,First Class,4415
CA-2020-136770,2020-08-14,2020-08-18,Standard Class,4416
CA-2018-111360,2018-11-24,2018-11-30,Standard Class,4417
CA-2019-146262,2019-01-02,2019-01-09,Standard Class,4418
CA-2019-111073,2019-12-26,2019-12-30,Standard Class,4419
CA-2018-129147,2018-11-02,2018-11-06,Standard Class,4420
CA-2019-169397,2019-12-24,2019-12-27,First Class,4421
US-2021-164056,2021-04-29,2021-05-04,Second Class,4422
CA-2021-158036,2021-09-08,2021-09-14,Standard Class,4423
CA-2021-106831,2021-06-01,2021-06-03,First Class,4424
CA-2021-111269,2021-06-16,2021-06-18,Second Class,4425
US-2021-145366,2021-12-09,2021-12-13,Standard Class,4426
CA-2018-115973,2018-11-24,2018-11-26,First Class,4427
CA-2018-165974,2018-06-29,2018-07-06,Standard Class,4428
CA-2020-109820,2020-11-20,2020-11-22,First Class,4429
CA-2020-153682,2020-05-30,2020-06-01,First Class,4430
CA-2021-167703,2021-02-03,2021-02-08,Standard Class,4431
CA-2020-141019,2020-05-14,2020-05-14,Same Day,4432
CA-2021-162572,2021-09-25,2021-09-27,Second Class,4433
CA-2019-145828,2019-10-05,2019-10-07,First Class,4434
CA-2021-152226,2021-05-12,2021-05-16,Standard Class,4435
CA-2020-137652,2020-08-28,2020-08-30,First Class,4436
CA-2020-153185,2020-09-03,2020-09-08,Standard Class,4437
US-2019-120161,2019-12-18,2019-12-23,Standard Class,4438
US-2020-114622,2020-04-10,2020-04-12,First Class,4439
CA-2020-126529,2020-01-11,2020-01-13,Second Class,4440
US-2021-165344,2021-11-13,2021-11-15,First Class,4441
CA-2021-143455,2021-11-11,2021-11-18,Standard Class,4442
CA-2021-168900,2021-05-04,2021-05-09,Standard Class,4443
CA-2020-145177,2020-11-10,2020-11-14,Standard Class,4444
CA-2018-142965,2018-07-20,2018-07-20,Same Day,4445
US-2021-106796,2021-05-12,2021-05-19,Standard Class,4446
CA-2020-127236,2020-03-29,2020-04-02,Standard Class,4447
CA-2021-123036,2021-09-10,2021-09-17,Standard Class,4448
CA-2019-154823,2019-08-21,2019-08-25,Standard Class,4449
CA-2020-165673,2020-05-15,2020-05-19,Second Class,4450
CA-2019-104059,2019-06-13,2019-06-15,Second Class,4451
CA-2021-120061,2021-11-02,2021-11-07,Second Class,4452
CA-2020-131093,2020-09-17,2020-09-20,Second Class,4453
US-2020-151260,2020-12-11,2020-12-14,First Class,4454
CA-2021-130302,2021-09-14,2021-09-19,Standard Class,4455
US-2018-117380,2018-03-28,2018-04-03,Standard Class,4456
CA-2021-138611,2021-11-14,2021-11-17,Second Class,4457
CA-2018-156314,2018-12-24,2018-12-26,First Class,4458
CA-2021-114552,2021-09-02,2021-09-08,Standard Class,4459
CA-2021-101049,2021-06-21,2021-06-25,Second Class,4460
CA-2020-106530,2020-05-08,2020-05-08,Same Day,4461
CA-2018-103373,2018-05-18,2018-05-24,Standard Class,4462
CA-2019-168746,2019-01-27,2019-01-29,Second Class,4463
US-2021-160465,2021-07-21,2021-07-26,Standard Class,4464
US-2019-137533,2019-12-18,2019-12-18,Same Day,4465
US-2021-108014,2021-11-19,2021-11-25,Standard Class,4466
CA-2020-125661,2020-11-24,2020-11-26,First Class,4467
CA-2020-148208,2020-01-22,2020-01-27,Standard Class,4468
US-2021-154872,2021-05-14,2021-05-18,Standard Class,4469
CA-2021-169439,2021-09-09,2021-09-13,Standard Class,4470
CA-2020-113978,2020-09-25,2020-09-29,Standard Class,4471
US-2021-105697,2021-08-25,2021-08-27,First Class,4472
US-2018-159611,2018-12-27,2019-01-01,Second Class,4473
CA-2020-130911,2020-03-24,2020-03-26,Second Class,4474
CA-2021-161340,2021-05-28,2021-06-01,Standard Class,4475
US-2021-166324,2021-04-20,2021-04-21,First Class,4476
CA-2019-104297,2019-05-29,2019-05-31,First Class,4477
CA-2021-107503,2021-01-01,2021-01-06,Standard Class,4478
CA-2021-127705,2021-06-02,2021-06-06,Standard Class,4479
CA-2020-118052,2020-05-06,2020-05-10,Standard Class,4480
US-2020-108777,2020-12-12,2020-12-12,Same Day,4481
CA-2018-108609,2018-10-31,2018-11-02,Second Class,4482
CA-2021-144932,2021-04-14,2021-04-17,First Class,4483
CA-2019-161263,2019-04-16,2019-04-21,Standard Class,4484
US-2021-112928,2021-06-01,2021-06-05,Second Class,4485
CA-2021-119193,2021-12-22,2021-12-24,First Class,4486
CA-2020-115588,2020-11-10,2020-11-12,Second Class,4487
CA-2020-115525,2020-07-25,2020-07-29,Standard Class,4488
US-2021-120089,2021-11-30,2021-11-30,Same Day,4489
CA-2020-164154,2020-09-11,2020-09-17,Standard Class,4490
CA-2020-126543,2020-01-09,2020-01-13,Second Class,4491
CA-2021-157980,2021-12-07,2021-12-09,First Class,4492
CA-2018-153850,2018-11-24,2018-11-29,Standard Class,4493
CA-2018-121769,2018-04-08,2018-04-12,Standard Class,4494
CA-2021-152198,2021-09-09,2021-09-10,First Class,4495
CA-2019-129525,2019-11-15,2019-11-20,Standard Class,4496
CA-2019-128608,2019-01-12,2019-01-17,Standard Class,4497
CA-2019-113971,2019-05-08,2019-05-14,Standard Class,4498
CA-2021-152261,2021-03-02,2021-03-06,Standard Class,4499
CA-2020-113600,2020-12-15,2020-12-17,Second Class,4500
CA-2021-106852,2021-06-20,2021-06-27,Standard Class,4501
US-2018-122021,2018-10-15,2018-10-17,First Class,4502
CA-2020-124590,2020-11-12,2020-11-16,Standard Class,4503
CA-2020-166653,2020-09-22,2020-09-24,Second Class,4504
CA-2018-142587,2018-10-21,2018-10-22,First Class,4505
US-2020-129469,2020-09-23,2020-09-27,Standard Class,4506
US-2021-147669,2021-12-25,2021-12-30,Standard Class,4507
CA-2018-103702,2018-09-12,2018-09-17,Standard Class,4508
CA-2018-133809,2018-11-18,2018-11-23,Second Class,4509
CA-2021-160031,2021-12-04,2021-12-07,Second Class,4510
CA-2018-141649,2018-09-30,2018-09-30,Same Day,4511
CA-2021-106047,2021-07-12,2021-07-18,Standard Class,4512
CA-2020-112830,2020-06-06,2020-06-10,Standard Class,4513
CA-2021-163566,2021-08-03,2021-08-06,First Class,4514
US-2021-158946,2021-11-18,2021-11-23,Standard Class,4515
CA-2021-132430,2021-10-09,2021-10-11,First Class,4516
CA-2018-123253,2018-08-22,2018-08-25,Second Class,4517
CA-2021-117422,2021-10-21,2021-10-25,Standard Class,4518
CA-2018-147900,2018-09-23,2018-09-28,Standard Class,4519
CA-2020-125080,2020-10-21,2020-10-26,Standard Class,4520
CA-2021-122028,2021-08-18,2021-08-25,Standard Class,4521
CA-2021-152135,2021-03-16,2021-03-18,Second Class,4522
CA-2021-155740,2021-07-30,2021-08-02,First Class,4523
CA-2021-122112,2021-09-25,2021-09-29,Standard Class,4524
CA-2019-143882,2019-06-26,2019-06-30,Standard Class,4525
CA-2021-157469,2021-12-02,2021-12-07,Standard Class,4526
US-2019-136259,2019-11-05,2019-11-08,First Class,4527
CA-2021-117870,2021-01-27,2021-01-30,Second Class,4528
CA-2020-158575,2020-11-18,2020-11-24,Standard Class,4529
CA-2018-165477,2018-12-29,2018-12-31,Second Class,4530
CA-2019-131884,2019-12-06,2019-12-06,Same Day,4531
CA-2021-152856,2021-09-08,2021-09-10,Second Class,4532
CA-2021-117821,2021-06-12,2021-06-16,Standard Class,4533
US-2018-123519,2018-12-14,2018-12-21,Standard Class,4534
CA-2021-145660,2021-12-01,2021-12-03,First Class,4535
CA-2021-148138,2021-09-29,2021-10-03,Standard Class,4536
CA-2019-116484,2019-11-20,2019-11-26,Standard Class,4537
CA-2019-101889,2019-12-27,2019-12-31,Standard Class,4538
CA-2018-106572,2018-09-05,2018-09-10,Standard Class,4539
CA-2020-136049,2020-12-23,2020-12-28,Standard Class,4540
CA-2019-123939,2019-08-24,2019-08-26,Second Class,4541
CA-2021-160633,2021-11-16,2021-11-21,Standard Class,4542
CA-2020-161662,2020-02-07,2020-02-09,First Class,4543
CA-2020-124149,2020-04-23,2020-04-26,First Class,4544
US-2021-111024,2021-07-03,2021-07-06,Second Class,4545
CA-2021-121839,2021-09-24,2021-09-28,Standard Class,4546
US-2021-100482,2021-04-11,2021-04-15,Standard Class,4547
CA-2020-163202,2020-09-27,2020-10-02,Standard Class,4548
CA-2021-139717,2021-08-24,2021-08-26,Second Class,4549
CA-2020-124016,2020-09-23,2020-09-26,Second Class,4550
US-2020-105830,2020-12-31,2021-01-02,First Class,4551
CA-2020-138667,2020-12-27,2020-12-30,Second Class,4552
CA-2020-162383,2020-09-05,2020-09-11,Standard Class,4553
CA-2020-108196,2020-11-25,2020-12-02,Standard Class,4554
US-2018-131870,2018-09-09,2018-09-11,First Class,4555
US-2021-122672,2021-11-04,2021-11-09,Standard Class,4556
CA-2018-115133,2018-09-26,2018-09-30,Standard Class,4557
CA-2020-116974,2020-10-09,2020-10-15,Standard Class,4558
CA-2020-104969,2020-04-08,2020-04-14,Standard Class,4559
CA-2019-166338,2019-12-06,2019-12-07,First Class,4560
CA-2019-106362,2019-12-11,2019-12-15,Standard Class,4561
US-2020-136581,2020-11-10,2020-11-12,First Class,4562
CA-2019-162950,2019-06-28,2019-07-03,Second Class,4563
CA-2021-109085,2021-02-17,2021-02-20,First Class,4564
CA-2021-121300,2021-09-29,2021-09-29,Same Day,4565
CA-2021-121678,2021-11-16,2021-11-20,Second Class,4566
CA-2018-114195,2018-11-01,2018-11-03,First Class,4567
CA-2020-105018,2020-11-28,2020-12-02,Standard Class,4568
CA-2018-125556,2018-11-14,2018-11-16,Second Class,4569
CA-2021-152695,2021-12-10,2021-12-10,Same Day,4570
CA-2020-140746,2020-01-15,2020-01-15,Same Day,4571
CA-2020-157336,2020-12-01,2020-12-05,Second Class,4572
CA-2021-164819,2021-10-15,2021-10-19,Second Class,4573
CA-2021-143245,2021-12-01,2021-12-06,Standard Class,4574
CA-2018-155593,2018-11-03,2018-11-08,Standard Class,4575
CA-2021-120019,2021-02-16,2021-02-21,Standard Class,4576
CA-2018-141005,2018-08-15,2018-08-18,First Class,4577
CA-2021-153843,2021-03-13,2021-03-15,First Class,4578
CA-2019-107902,2019-08-28,2019-09-02,Standard Class,4579
CA-2020-155516,2020-10-21,2020-10-21,Same Day,4580
US-2021-107636,2021-04-30,2021-05-02,First Class,4581
CA-2021-121083,2021-07-09,2021-07-15,Standard Class,4582
CA-2019-149601,2019-05-28,2019-06-03,Standard Class,4583
CA-2019-133627,2019-05-31,2019-06-07,Standard Class,4584
CA-2020-128258,2020-03-30,2020-04-01,First Class,4585
