Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID
CA-2020-163951,2020-12-30,2021-01-02,First Class,CJ-11875
CA-2020-149916,2020-12-22,2020-12-24,Second Class,ED-13885
CA-2019-158918,2019-12-20,2019-12-25,Second Class,AI-10855
US-2018-159611,2018-12-27,2019-01-01,Second Class,KB-16315
CA-2021-163265,2021-02-16,2021-02-21,Standard Class,JS-16030
CA-2021-141705,2021-10-24,2021-10-26,First Class,PO-18850
CA-2020-112739,2020-09-02,2020-09-07,Second Class,RD-19810
CA-2020-143805,2020-12-01,2020-12-03,Second Class,JD-15895
CA-2021-101665,2021-11-25,2021-12-01,Standard Class,TZ-21580
CA-2020-155446,2020-12-16,2020-12-23,Standard Class,TN-21040
CA-2021-137323,2021-11-14,2021-11-18,Second Class,PW-19030
CA-2020-144015,2020-06-26,2020-06-26,Same Day,AH-10075
CA-2018-101427,2018-12-26,2018-12-30,Standard Class,AY-10555
CA-2020-136770,2020-08-14,2020-08-18,Standard Class,SP-20650
CA-2020-118311,2020-10-24,2020-10-28,Standard Class,ED-13885
US-2018-112795,2018-08-23,2018-08-28,Second Class,CR-12625
CA-2021-127096,2021-09-15,2021-09-17,Second Class,CS-12400
CA-2021-119284,2021-06-15,2021-06-20,Standard Class,TS-21205
CA-2019-133494,2019-03-01,2019-03-05,Standard Class,RP-19390
CA-2020-111318,2020-07-23,2020-07-26,First Class,IL-15100
US-2018-132745,2018-10-01,2018-10-05,Standard Class,NF-18475
CA-2018-146815,2018-09-08,2018-09-13,Standard Class,PP-18955
CA-2018-119144,2018-11-16,2018-11-18,First Class,JD-16150
CA-2018-105648,2018-03-03,2018-03-07,Standard Class,EJ-14155
CA-2021-136623,2021-07-11,2021-07-16,Standard Class,TS-21430
CA-2021-121678,2021-11-16,2021-11-20,Second Class,BM-11650
CA-2020-120824,2020-06-12,2020-06-16,Second Class,AW-10930
US-2020-135209,2020-12-29,2020-12-31,Second Class,MH-17290
CA-2021-148145,2021-03-18,2021-03-23,Standard Class,SW-20275
CA-2019-103870,2019-12-27,2019-12-31,Standard Class,SP-20860
CA-2019-111017,2019-07-31,2019-08-06,Standard Class,SC-20695
CA-2021-116988,2021-06-27,2021-06-29,Second Class,PW-19030
US-2018-169390,2018-02-07,2018-02-10,Second Class,CS-12250
CA-2020-168774,2020-09-04,2020-09-09,Standard Class,RP-19855
CA-2021-161592,2021-04-06,2021-04-10,Standard Class,CS-12175
US-2021-131961,2021-12-08,2021-12-11,First Class,MJ-17740
CA-2020-102498,2020-07-24,2020-07-25,First Class,JG-15160
CA-2019-113222,2019-11-09,2019-11-09,Same Day,AG-10765
US-2019-144771,2019-10-02,2019-10-04,First Class,CK-12205
CA-2019-162376,2019-11-22,2019-11-25,Second Class,HD-14785
CA-2021-128076,2021-02-02,2021-02-07,Standard Class,BO-11350
US-2019-163825,2019-06-16,2019-06-19,First Class,LC-16885
CA-2020-105662,2020-05-05,2020-05-09,Standard Class,RB-19465
CA-2021-152198,2021-09-09,2021-09-10,First Class,JD-16015
CA-2020-114307,2020-07-22,2020-07-26,Standard Class,MF-17665
CA-2020-159891,2020-01-31,2020-02-06,Standard Class,BF-11170
CA-2020-112578,2020-12-29,2021-01-02,Standard Class,FO-14305
CA-2019-107083,2019-11-21,2019-11-27,Standard Class,BB-11545
CA-2019-151722,2019-10-05,2019-10-09,Standard Class,IL-15100
CA-2020-151148,2020-09-12,2020-09-13,Same Day,PO-19180
CA-2021-115882,2021-09-14,2021-09-17,First Class,DB-13555
CA-2019-132276,2019-02-23,2019-02-28,Standard Class,LC-16960
CA-2020-163636,2020-12-05,2020-12-09,Second Class,MP-18175
CA-2020-102813,2020-07-02,2020-07-03,First Class,EA-14035
CA-2021-135377,2021-12-13,2021-12-18,Standard Class,BP-11095
CA-2019-165813,2019-03-20,2019-03-22,Second Class,BM-11785
CA-2019-133585,2019-03-01,2019-03-04,First Class,CM-12715
CA-2020-116911,2020-09-15,2020-09-20,Standard Class,JD-16150
US-2021-129224,2021-03-17,2021-03-23,Standard Class,AS-10630
CA-2021-145765,2021-05-28,2021-06-02,Standard Class,CM-11815
CA-2021-126914,2021-06-15,2021-06-19,Standard Class,JE-15715
CA-2019-169572,2019-09-06,2019-09-12,Standard Class,AG-10525
CA-2021-162075,2021-03-18,2021-03-24,Standard Class,TT-21220
CA-2018-162992,2018-12-19,2018-12-21,First Class,BP-11095
CA-2020-106397,2020-07-07,2020-07-13,Standard Class,MJ-17740
CA-2018-116666,2018-05-08,2018-05-10,First Class,KT-16480
CA-2021-148992,2021-11-23,2021-11-27,Standard Class,CS-12250
CA-2020-140935,2020-11-10,2020-11-12,First Class,AB-10015
CA-2018-157644,2018-12-31,2019-01-01,First Class,AH-10030
US-2021-100398,2021-08-19,2021-08-23,Standard Class,DO-13435
CA-2020-113082,2020-09-12,2020-09-16,Standard Class,MC-17590
US-2021-110646,2021-10-26,2021-10-31,Standard Class,JF-15190
CA-2021-120614,2021-05-30,2021-06-04,Standard Class,SM-20950
US-2020-140172,2020-03-08,2020-03-13,Standard Class,SP-20650
CA-2019-127754,2019-07-26,2019-07-31,Standard Class,CK-12760
CA-2019-144274,2019-11-23,2019-11-25,Second Class,PW-19240
CA-2019-142930,2019-11-28,2019-12-02,Standard Class,EB-14170
CA-2021-100622,2021-11-03,2021-11-07,Standard Class,DK-13090
CA-2021-117156,2021-03-21,2021-03-23,Second Class,TB-21055
CA-2019-115399,2019-12-19,2019-12-22,First Class,AG-10900
US-2018-157847,2018-04-02,2018-04-06,Second Class,SC-20020
CA-2019-115168,2019-06-05,2019-06-09,Standard Class,BB-11545
CA-2018-109680,2018-10-06,2018-10-09,First Class,VP-21760
CA-2020-167983,2020-08-21,2020-08-24,Second Class,RP-19270
CA-2019-145324,2019-11-15,2019-11-19,Standard Class,DH-13675
CA-2019-153423,2019-06-22,2019-06-27,Standard Class,SW-20455
US-2021-132675,2021-09-24,2021-09-28,Standard Class,KF-16285
CA-2018-153808,2018-04-06,2018-04-10,Second Class,FH-14275
US-2020-112396,2020-02-09,2020-02-13,Standard Class,JR-16210
CA-2018-141173,2018-11-18,2018-11-20,Second Class,JC-16105
CA-2021-156664,2021-12-18,2021-12-23,Standard Class,BP-11290
CA-2019-140718,2019-07-02,2019-07-04,First Class,FA-14230
CA-2018-119977,2018-10-08,2018-10-13,Second Class,DN-13690
US-2019-115343,2019-09-22,2019-09-25,First Class,FO-14305
CA-2021-163671,2021-12-24,2021-12-30,Standard Class,DP-13105
CA-2021-135909,2021-10-13,2021-10-20,Standard Class,JW-15220
US-2021-114356,2021-08-20,2021-08-26,Standard Class,TT-21460
CA-2019-125934,2019-09-11,2019-09-18,Standard Class,SN-20560
CA-2019-158148,2019-12-20,2019-12-26,Standard Class,JM-15865
CA-2018-120411,2018-09-20,2018-09-23,First Class,SB-20185
CA-2020-158260,2020-11-04,2020-11-08,Standard Class,CC-12475
CA-2021-101805,2021-12-01,2021-12-06,Standard Class,SH-19975
US-2018-105137,2018-10-10,2018-10-10,Same Day,RB-19435
CA-2021-142489,2021-11-14,2021-11-16,Second Class,TC-21295
US-2020-141264,2020-08-13,2020-08-19,Standard Class,CT-11995
CA-2021-126928,2021-09-17,2021-09-23,Standard Class,GZ-14470
US-2019-107944,2019-03-23,2019-03-25,First Class,AM-10360
CA-2020-135594,2020-06-30,2020-07-03,Second Class,AH-10120
US-2021-115252,2021-10-20,2021-10-25,Standard Class,MY-18295
CA-2018-107398,2018-08-25,2018-08-30,Standard Class,BS-11590
CA-2018-169642,2018-07-27,2018-07-30,Second Class,BB-10990
CA-2021-103968,2021-12-01,2021-12-07,Standard Class,ML-17755
CA-2020-147256,2020-10-17,2020-10-21,Second Class,FC-14245
CA-2019-111038,2019-12-01,2019-12-06,Standard Class,LC-16960
CA-2018-124723,2018-08-05,2018-08-12,Standard Class,GZ-14470
CA-2020-167241,2020-08-15,2020-08-22,Standard Class,BD-11320
CA-2019-163237,2019-08-07,2019-08-09,Second Class,EM-14095
CA-2020-150483,2020-05-31,2020-06-04,Standard Class,BP-11290
US-2020-126431,2020-07-01,2020-07-01,Same Day,SU-20665
CA-2020-139934,2020-12-18,2020-12-20,First Class,AY-10555
CA-2019-109603,2019-01-26,2019-02-01,Standard Class,EM-13825
CA-2021-160661,2021-10-28,2021-11-01,Standard Class,SA-20830
CA-2021-102610,2021-11-04,2021-11-08,Standard Class,CA-12265
US-2020-144057,2020-05-09,2020-05-13,Standard Class,CV-12805
CA-2018-160276,2018-04-02,2018-04-08,Standard Class,AH-10690
CA-2018-132983,2018-04-28,2018-05-03,Standard Class,DS-13180
CA-2020-145709,2020-10-04,2020-10-08,Standard Class,AH-10690
CA-2021-133928,2021-06-11,2021-06-17,Standard Class,ZC-21910
CA-2020-168032,2020-01-30,2020-02-03,Standard Class,DF-13135
CA-2019-143616,2019-09-27,2019-09-29,Second Class,SS-20140
US-2019-168704,2019-04-13,2019-04-17,Standard Class,FP-14320
CA-2021-143252,2021-12-18,2021-12-24,Standard Class,HE-14800
CA-2020-102134,2020-03-14,2020-03-19,Standard Class,SP-20545
CA-2021-130036,2021-08-27,2021-08-27,Same Day,BP-11185
CA-2019-134117,2019-12-17,2019-12-19,Second Class,PG-18895
CA-2018-130918,2018-08-22,2018-08-24,Second Class,JP-15520
CA-2020-159023,2020-11-03,2020-11-05,First Class,NW-18400
CA-2021-111717,2021-10-10,2021-10-16,Standard Class,SW-20245
CA-2018-154592,2018-12-07,2018-12-08,First Class,EH-14005
CA-2018-128622,2018-11-15,2018-11-17,Second Class,SC-20260
CA-2021-148355,2021-12-24,2021-12-28,Standard Class,NC-18535
CA-2018-132913,2018-12-24,2018-12-26,First Class,AS-10090
CA-2021-150910,2021-12-22,2021-12-28,Standard Class,JL-15130
CA-2018-156790,2018-08-08,2018-08-10,Second Class,VG-21790
CA-2018-126480,2018-09-20,2018-09-24,Standard Class,HG-14965
CA-2021-105620,2021-12-25,2021-12-28,First Class,JH-15430
CA-2021-150266,2021-11-25,2021-11-30,Standard Class,RO-19780
CA-2020-157280,2020-11-05,2020-11-07,First Class,LW-17125
CA-2021-106691,2021-11-06,2021-11-12,Standard Class,CC-12370
CA-2020-134180,2020-11-03,2020-11-07,Standard Class,JP-16135
CA-2018-166730,2018-12-30,2019-01-01,First Class,DD-13570
CA-2021-157469,2021-12-02,2021-12-07,Standard Class,ES-14080
CA-2021-122308,2021-03-24,2021-03-28,Standard Class,MV-17485
US-2018-149034,2018-11-19,2018-11-21,First Class,RD-19900
CA-2021-159226,2021-04-25,2021-04-27,Second Class,RL-19615
CA-2021-156622,2021-11-23,2021-11-26,First Class,JP-15460
CA-2018-119529,2018-11-03,2018-11-05,Second Class,DM-13345
CA-2019-150413,2019-10-19,2019-10-24,Second Class,CS-11860
CA-2018-108182,2018-02-06,2018-02-10,Second Class,DL-13315
CA-2020-110898,2020-03-06,2020-03-12,Standard Class,LC-16870
CA-2019-123092,2019-12-03,2019-12-07,Standard Class,JG-15115
US-2019-128587,2019-12-24,2019-12-30,Standard Class,HM-14860
US-2021-139577,2021-10-01,2021-10-06,Standard Class,TN-21040
CA-2021-159100,2021-10-16,2021-10-21,Standard Class,VP-21760
CA-2018-109043,2018-08-15,2018-08-17,First Class,CS-12355
CA-2021-122763,2021-03-20,2021-03-20,Same Day,HG-14845
CA-2021-137785,2021-05-13,2021-05-17,Standard Class,MH-18115
CA-2018-133389,2018-06-22,2018-06-22,Same Day,TB-21280
CA-2018-103807,2018-12-02,2018-12-09,Standard Class,EM-13825
CA-2019-102855,2019-04-05,2019-04-06,Same Day,JF-15415
CA-2021-107825,2021-11-18,2021-11-18,Same Day,NB-18655
CA-2021-106047,2021-07-12,2021-07-18,Standard Class,CS-11860
CA-2021-127803,2021-05-19,2021-05-23,Standard Class,ND-18460
CA-2019-137071,2019-12-20,2019-12-21,First Class,ED-13885
CA-2020-121447,2020-02-21,2020-02-22,First Class,EA-14035
CA-2021-143084,2021-03-18,2021-03-22,Standard Class,BP-11050
CA-2020-131639,2020-12-17,2020-12-23,Standard Class,NS-18640
CA-2020-161361,2020-03-26,2020-03-28,Second Class,MV-17485
CA-2018-100706,2018-12-16,2018-12-18,Second Class,LE-16810
CA-2019-129525,2019-11-15,2019-11-20,Standard Class,VP-21760
US-2020-141880,2020-08-22,2020-08-23,First Class,TC-21475
CA-2019-165799,2019-06-29,2019-07-02,First Class,SG-20470
CA-2020-102127,2020-06-26,2020-07-02,Standard Class,VP-21760
US-2020-152415,2020-09-17,2020-09-22,Standard Class,PO-18865
CA-2018-138198,2018-07-18,2018-07-23,Standard Class,JL-15130
CA-2021-128041,2021-09-01,2021-09-01,Same Day,RW-19540
CA-2021-105823,2021-06-22,2021-06-26,Standard Class,RB-19465
CA-2018-152268,2018-09-02,2018-09-07,Standard Class,SC-20095
CA-2019-148873,2019-10-01,2019-10-05,Standard Class,EM-13960
CA-2019-166492,2019-04-07,2019-04-10,First Class,RP-19390
CA-2021-157420,2021-11-21,2021-11-21,Same Day,HZ-14950
CA-2020-117121,2020-12-17,2020-12-21,Standard Class,AB-10105
CA-2018-138177,2018-09-19,2018-09-24,Standard Class,ND-18460
CA-2018-114335,2018-09-28,2018-10-03,Standard Class,XP-21865
CA-2019-168760,2019-09-22,2019-09-26,Second Class,MM-18280
CA-2020-168830,2020-11-07,2020-11-13,Standard Class,ML-17395
CA-2021-137463,2021-12-16,2021-12-20,Second Class,KM-16225
CA-2018-124513,2018-09-21,2018-09-25,Standard Class,SL-20155
CA-2019-165554,2019-05-18,2019-05-22,Standard Class,AJ-10780
CA-2018-141838,2018-03-26,2018-03-31,Second Class,DK-12835
CA-2021-117009,2021-09-22,2021-09-28,Standard Class,BK-11260
CA-2019-128993,2019-09-12,2019-09-17,Second Class,CC-12670
CA-2019-160227,2019-11-02,2019-11-04,First Class,ED-13885
CA-2019-149097,2019-10-20,2019-10-24,Standard Class,SV-20785
CA-2020-132304,2020-06-14,2020-06-18,Standard Class,AR-10825
CA-2019-136420,2019-11-20,2019-11-21,First Class,CS-12250
CA-2020-101623,2020-02-28,2020-03-06,Standard Class,RR-19525
US-2018-151015,2018-10-14,2018-10-20,Standard Class,BD-11500
CA-2021-152968,2021-05-26,2021-05-30,Standard Class,BM-11785
CA-2020-150077,2020-02-04,2020-02-10,Standard Class,MS-17365
CA-2020-106278,2020-09-02,2020-09-05,Second Class,BM-11140
CA-2021-147550,2021-12-04,2021-12-05,First Class,KE-16420
CA-2019-136105,2019-06-12,2019-06-16,Standard Class,SZ-20035
CA-2020-142524,2020-09-04,2020-09-08,Standard Class,MB-18085
CA-2018-136336,2018-04-21,2018-04-26,Standard Class,DB-13555
US-2019-136259,2019-11-05,2019-11-08,First Class,CB-12415
US-2018-124625,2018-11-03,2018-11-07,Standard Class,SP-20650
CA-2020-108105,2020-02-16,2020-02-23,Standard Class,GW-14605
CA-2021-166898,2021-09-11,2021-09-13,Second Class,KH-16630
CA-2021-169005,2021-11-02,2021-11-06,Standard Class,BG-11035
CA-2019-104038,2019-02-06,2019-02-08,First Class,LO-17170
CA-2020-126102,2020-09-10,2020-09-12,Second Class,DV-13465
CA-2020-143406,2020-09-26,2020-09-30,Standard Class,LR-17035
CA-2019-150308,2019-12-15,2019-12-20,Standard Class,RR-19525
CA-2020-131093,2020-09-17,2020-09-20,Second Class,TS-21610
US-2021-148831,2021-10-13,2021-10-15,First Class,AH-10210
CA-2019-162950,2019-06-28,2019-07-03,Second Class,DW-13585
US-2019-132836,2019-06-01,2019-06-05,Standard Class,AJ-10945
US-2018-158365,2018-04-12,2018-04-17,Standard Class,SV-20785
CA-2021-152933,2021-10-12,2021-10-16,Standard Class,MG-17650
CA-2019-163181,2019-11-07,2019-11-12,Standard Class,AB-10105
CA-2019-132941,2019-05-25,2019-05-28,First Class,MM-18280
CA-2018-132010,2018-10-13,2018-10-15,First Class,MA-17995
CA-2020-135461,2020-02-07,2020-02-10,Second Class,EB-13975
CA-2021-153045,2021-01-19,2021-01-24,Second Class,NS-18505
US-2020-155971,2020-06-06,2020-06-12,Standard Class,RB-19795
CA-2021-122007,2021-03-18,2021-03-20,Second Class,JK-15325
CA-2021-162250,2021-11-24,2021-11-24,Same Day,PR-18880
US-2020-158288,2020-11-26,2020-11-28,Second Class,EH-13945
CA-2020-128916,2020-08-18,2020-08-20,Second Class,MA-17560
CA-2019-157028,2019-11-28,2019-12-03,Standard Class,MA-17995
CA-2021-112473,2021-05-25,2021-06-01,Standard Class,JL-15505
US-2021-147655,2021-09-04,2021-09-05,First Class,AS-10045
CA-2020-130911,2020-03-24,2020-03-26,Second Class,DC-12850
CA-2021-100055,2021-05-28,2021-06-01,Standard Class,MD-17860
CA-2019-157805,2019-08-31,2019-09-04,Standard Class,RH-19510
CA-2020-124254,2020-04-12,2020-04-17,Standard Class,TB-21175
CA-2018-123400,2018-02-02,2018-02-09,Standard Class,EB-13930
CA-2018-106971,2018-09-02,2018-09-08,Standard Class,BM-11785
CA-2021-123029,2021-09-30,2021-10-02,Second Class,BT-11530
CA-2020-139409,2020-09-05,2020-09-07,First Class,FW-14395
US-2021-166688,2021-05-20,2021-05-26,Standard Class,RD-19480
CA-2019-126970,2019-09-20,2019-09-24,Standard Class,TP-21130
US-2018-157070,2018-06-01,2018-06-06,Standard Class,QJ-19255
US-2019-106873,2019-09-24,2019-09-29,Second Class,KM-16720
CA-2018-102645,2018-01-23,2018-01-28,Standard Class,IM-15055
CA-2018-134215,2018-08-04,2018-08-08,Standard Class,ML-17395
CA-2020-118934,2020-08-09,2020-08-14,Standard Class,GH-14410
CA-2020-160108,2020-12-08,2020-12-12,Standard Class,AG-10900
CA-2019-164007,2019-06-08,2019-06-12,Standard Class,MG-17695
CA-2020-100300,2020-06-24,2020-06-26,Second Class,MJ-17740
CA-2020-140571,2020-03-15,2020-03-19,Standard Class,SJ-20125
US-2020-155768,2020-12-01,2020-12-01,Same Day,LB-16795
CA-2021-119424,2021-06-12,2021-06-14,Second Class,SB-20185
CA-2020-118178,2020-03-19,2020-03-24,Standard Class,CC-12610
CA-2020-166618,2020-11-14,2020-11-18,Standard Class,DP-13000
CA-2021-156776,2021-08-07,2021-08-11,Standard Class,JL-15505
US-2019-130512,2019-08-21,2019-08-25,Standard Class,SM-20320
CA-2019-141810,2019-11-02,2019-11-07,Standard Class,BB-10990
CA-2018-146843,2018-11-30,2018-12-06,Standard Class,PB-19150
CA-2018-103310,2018-05-10,2018-05-15,Standard Class,GM-14680
CA-2020-152688,2020-10-17,2020-10-20,First Class,NR-18550
CA-2020-153836,2020-10-30,2020-11-03,Standard Class,EH-13765
CA-2020-146423,2020-04-21,2020-04-21,Same Day,BT-11680
CA-2021-140781,2021-08-03,2021-08-07,Standard Class,AB-10105
CA-2021-141747,2021-08-03,2021-08-08,Second Class,SC-20230
CA-2021-142776,2021-12-11,2021-12-14,Second Class,RS-19870
CA-2019-167479,2019-03-14,2019-03-19,Standard Class,AI-10855
CA-2018-144071,2018-12-08,2018-12-15,Standard Class,DJ-13420
US-2021-120908,2021-09-30,2021-10-02,First Class,BF-10975
CA-2020-152646,2020-11-21,2020-11-26,Standard Class,TH-21235
CA-2021-103765,2021-11-24,2021-11-30,Standard Class,JG-15310
US-2021-118157,2021-11-14,2021-11-17,First Class,AW-10930
US-2019-164238,2019-08-16,2019-08-20,Standard Class,JW-15955
CA-2021-103212,2021-10-13,2021-10-14,First Class,MH-18025
CA-2021-121160,2021-11-04,2021-11-04,Same Day,FM-14290
CA-2021-140515,2021-03-19,2021-03-24,Standard Class,GZ-14545
CA-2018-153619,2018-11-03,2018-11-03,Same Day,TC-21535
CA-2021-133718,2021-07-23,2021-07-26,First Class,TB-21520
CA-2018-148383,2018-12-27,2018-12-31,Standard Class,RP-19390
CA-2020-126732,2020-09-02,2020-09-06,Standard Class,LR-16915
CA-2021-138156,2021-02-11,2021-02-14,First Class,MM-17260
CA-2021-110310,2021-10-27,2021-11-02,Standard Class,NB-18655
CA-2018-113271,2018-07-09,2018-07-14,Standard Class,DS-13030
CA-2021-130106,2021-05-22,2021-05-26,Standard Class,VF-21715
CA-2020-127761,2020-11-10,2020-11-14,Standard Class,SW-20275
CA-2020-105354,2020-12-02,2020-12-06,Standard Class,PW-19030
CA-2021-155712,2021-03-02,2021-03-08,Standard Class,KD-16615
CA-2021-102309,2021-09-23,2021-09-25,Second Class,DO-13645
CA-2018-168368,2018-02-11,2018-02-15,Second Class,GA-14725
CA-2021-167976,2021-11-11,2021-11-14,Second Class,JL-15505
CA-2021-111388,2021-09-02,2021-09-02,Same Day,SU-20665
CA-2019-124499,2019-10-09,2019-10-13,Standard Class,FM-14380
US-2021-128118,2021-11-24,2021-12-01,Standard Class,MY-17380
CA-2018-125759,2018-02-08,2018-02-09,First Class,NM-18445
CA-2019-151869,2019-09-25,2019-09-25,Same Day,CS-11950
US-2021-102183,2021-08-21,2021-08-28,Standard Class,PK-19075
CA-2020-100510,2020-05-12,2020-05-17,Standard Class,HM-14860
CA-2021-146983,2021-09-02,2021-09-06,Standard Class,AH-10210
US-2018-134054,2018-10-10,2018-10-10,Same Day,FC-14335
CA-2020-113236,2020-05-26,2020-05-29,Second Class,CP-12085
CA-2021-122539,2021-12-01,2021-12-05,Standard Class,SC-20305
CA-2020-166772,2020-09-20,2020-09-24,Standard Class,HJ-14875
US-2021-152898,2021-09-11,2021-09-15,Standard Class,CB-12025
CA-2020-160486,2020-12-30,2021-01-04,Standard Class,EH-14185
CA-2021-102218,2021-09-02,2021-09-04,Second Class,LW-17215
CA-2018-161032,2018-11-18,2018-11-23,Standard Class,MK-17905
CA-2019-102778,2019-11-21,2019-11-24,First Class,JH-15820
CA-2021-154011,2021-06-19,2021-06-26,Standard Class,DB-13270
US-2021-165456,2021-11-30,2021-12-03,First Class,TB-21625
CA-2018-111857,2018-04-23,2018-04-26,Second Class,NM-18445
CA-2018-163650,2018-09-23,2018-09-25,First Class,TT-21220
CA-2021-124114,2021-03-02,2021-03-02,Same Day,RS-19765
US-2021-116505,2021-11-17,2021-11-21,Second Class,TB-21625
CA-2021-161340,2021-05-28,2021-06-01,Standard Class,AM-10360
US-2019-163433,2019-04-18,2019-04-22,Second Class,MP-17965
CA-2019-137603,2019-09-19,2019-09-24,Standard Class,MH-17290
CA-2018-128237,2018-03-25,2018-03-30,Standard Class,CA-12265
US-2020-102141,2020-08-26,2020-08-31,Standard Class,KD-16615
CA-2021-148642,2021-03-06,2021-03-12,Standard Class,DW-13540
CA-2019-111948,2019-11-11,2019-11-11,Same Day,AG-10495
CA-2020-161907,2020-04-05,2020-04-09,Standard Class,JH-16180
CA-2021-124940,2021-02-21,2021-02-26,Standard Class,DK-13090
US-2021-108343,2021-07-20,2021-07-25,Standard Class,AR-10825
US-2020-111563,2020-11-04,2020-11-08,Standard Class,SM-20005
CA-2021-121853,2021-09-23,2021-09-29,Standard Class,DB-13660
US-2021-130687,2021-09-07,2021-09-10,First Class,PF-19225
CA-2019-164497,2019-11-28,2019-11-30,First Class,AJ-10945
US-2019-153283,2019-11-12,2019-11-18,Standard Class,EB-14110
CA-2020-108056,2020-09-29,2020-10-03,Standard Class,ES-14080
CA-2021-127726,2021-09-11,2021-09-13,Second Class,SS-20410
CA-2021-110198,2021-05-01,2021-05-02,First Class,AG-10900
CA-2021-130715,2021-09-16,2021-09-20,Standard Class,CY-12745
CA-2018-155264,2018-10-19,2018-10-22,Second Class,RP-19270
CA-2020-119123,2020-03-13,2020-03-18,Standard Class,DB-13360
CA-2021-109085,2021-02-17,2021-02-20,First Class,CK-12325
CA-2020-114860,2020-12-22,2020-12-28,Standard Class,DN-13690
